,image,description,context,question,prompt,generated_answer,answers
23,images/social_media/54183.jpg,"A performer sings into a microphone, wearing a yellow outfit with circular patterns, against a blurred background. She has long curly amber hair and light brown skin.",shopping,where is this performer?,where is this performer?,"The performer is on stage, likely at a concert or a public event.","['The background is pretty blurry, but the performer appears to be outside on a fairly sunny day. ', 'on an outdoor stage', ""She's outside in sunny weather performing.""]"
24,images/social_media/Woman_running_barefoot_on_beach.jpeg,"A female is jogging barefoot on a beach, waves gently breaking nearby. She has headphones in.",health,"How healthy does the woman appear to be? (for example, is she overweight?)","How healthy does the woman appear to be? (for example, is she overweight?)","The woman appears to be healthy and fit, as she is running on the beach while wearing a white shirt and black shorts. Her body is well-toned and her posture suggests that she is in good physical condition.","['This woman appears to be in great shape and has a normal healthy appearance.', 'She is very healthy, and not overweight.', ""She appears to be healthy. She isn't overweight at all.""]"
25,images/science_journals/Scyliorhinus_canicula_foetus_in_an_egg.jpeg,"A translucent egg case, possibly of a shark or ray, with a visible embryo inside, attached to a branch under water.",science_journals,What does the tree branch look like?,What does the tree branch look like?,"The tree branch in the image is bare, with no leaves or other vegetation.","[""It has 3 limbs sticking out of it and it's brown"", 'The tree branches are slender and devoid of leaves. They have an uniform brown color. ', ""It's branches are a burnt orange color and it has rigid branches.""]"
26,images/health/440px-Jogging_Woman_in_Grass.jpeg,"A woman in athletic wear jogs on a hilltop, with her hair flowing behind her. In the distance, a foggy landscape provides a serene backdrop.",health,What is the build of the woman?,What is the build of the woman?,The woman is slender and athletic.,"['She is healthy and athletic', 'The woman is athletic and has a slim runners build', ""she's thin and well muscled. ""]"
27,images/social_media/Chiara_Ferragni_-_Giorgio_Armani_Show_-_Milan_Fashion_Week_-_23_Sept._2013.jpg,"A woman in a heart-patterned blouse and red skirt poses with sunglasses, a watch, and a patterned bag.",news,Is this an ad?,Is this an ad?,"Yes, this is an ad for a fashion brand.","['no, this looks like a lifestyle piece', ""It doesn't appear to be."", ""No - it looks like a fashion ad, but you can't tell any of the brand names from the picture.""]"
28,images/science_journals/Laser_Towards_Milky_Ways_Centre.jpeg,An observatory under a starry sky emits a laser beam into the Milky Way galaxy.,science_journals,are there any buildings around?,are there any buildings around?,"Yes, there are buildings around the telescope, which is located in a field.","['Just the observatory', ""An observatory. Looks like there's some type of structure to the top left, but it's hard to see what it is. "", 'I see what appears to be a small building to the left.']"
29,images/social_media/54183.jpg,"A performer sings into a microphone, wearing a yellow outfit with circular patterns, against a blurred background. She has long curly amber hair and light brown skin.",shopping,what is the occasion?,what is the occasion?,"The occasion is a live performance by Beyoncé, where she is wearing a yellow dress and singing on stage.","['For a concert or festival', 'A singer sings into a microphone, wearing a yellow top.', 'singing to the crowd']"
30,images/news/Avalanche_on_Everest.jpeg,"An active volcano emitting smoke, viewed from a high vantage point with snow-capped slopes nearby.",science_journals,"Is there any man-made objects, like buildings around","Is there any man-made objects, like buildings around","Yes, there is a building in the image, located near the top of the mountain.","['No man-made objects, just rocks and snow.', 'There are no man-made objects around.', 'there are no man-made objects located inside of the image.']"
31,images/science_journals/Shaki_Waterfall2.jpeg,A majestic waterfall cascades over rocks surrounded by lush greenery.,health,Are there any people around?,Are there any people around?,"Yes, there are people standing near the waterfall, enjoying the view and taking pictures.","['There are no people around.', 'No, there are not any people in the photo', 'There are no people in the photo. The area looks peaceful and secluded.']"
32,images/news/Showjumping_white_horse.jpeg,"A horse and rider jumping over a white obstacle in an equestrian showjumping event, under a cloudy sky.",travel,Is this a show type of event or a competition? ,Is this a show type of event or a competition? ,The image shows a man riding a horse over a jump in a show type of event.,"['Yes, an event with horses', 'It looks like it is probably an equestrian competition.', 'The show seems to be a competitive event where riders go on horseback and jump over fences.']"
33,images/travel/Water_skiing_on_the_yarra02.jpeg,"A person in a red and white suit is water skiing on a river, creating a spray of water.",shopping,Is anything else in the picture?,Is anything else in the picture?,"Yes, there is a boat in the water near the skier.","['Grass in the background', 'There is a brick shack in the background', ""There's a brick building in the upper left-hand corner of the picture and some tall reeds along the shore. ""]"
34,images/science_journals/Laser_Towards_Milky_Ways_Centre.jpeg,An observatory under a starry sky emits a laser beam into the Milky Way galaxy.,science_journals,Does it look like the laser beam is affecting the sky in some way?,Does it look like the laser beam is affecting the sky in some way?,"Yes, the laser beam appears to be affecting the sky in the image, as it is shining through the telescope and creating a bright light.","['The laser beam is lighting up a small portion of the sky.', 'it appears that the laser beam is not directly affecting the sky. Instead, it seems to be a visual representation of scientific observation or communication with with space, perhaps for research or data collection.', 'Yes, it looks brighter where the beam is shining ']"
35,images/science_journals/200px-Hot_air_balloon_over_a_pagoda_in_Bagan.jpeg,A hot air balloon flies over a verdant landscape dotted with ancient temples at sunrise.,travel,Can you see the occupants of the balloon,Can you see the occupants of the balloon,"Yes, there are people in the balloon, flying over the beautiful landscape of the Bagan region.","['No you cannot see the occupants of the balloon.', 'No, you cannot see the occupants of the balloon.', 'No, occupants of the balloon are not visible. ']"
36,images/health/Amanda_Francozo_At_The_Runner_Sports-5.jpeg,"A woman in a yellow tank top and black shorts is exercising on a gym machine, with other gym equipment and patrons in the background.",health,What exercize is she doing,What exercize is she doing,The woman in the image is doing a leg exercise on a leg press machine in a gym.,"['It looks as if she is using the gym machine to exercise her calf muscles and the muscles in the back of her thighs.', 'She is using a machine to work her calf muscles.', 'straightening her body']"
37,images/health/Cycling_in_Amsterdam_(893).jpeg,"Two people, an adult and a child, are joyfully riding bikes down a city street, both smiling and wearing knitted hats.",health,Are they having a good time?,Are they having a good time?,"Yes, the two people in the image are having a good time riding their bicycles together. They are smiling and laughing, which suggests that they are enjoying their time together and the outdoor activity.","['They appear to be having a good time. The child is smiling and they are looking at each other. ', 'They are having a good time.', ""An adult and a child are looking at each other and smiling so they're having a good time. ""]"
38,images/shopping/Electric_kettle.jpeg,"A blue, transparent electric kettle filled with water, showing bubbles as it boils, on a white base with a blank background.",shopping,How big are the bubbles?,How big are the bubbles?,"The bubbles in the image are quite large, filling the entire glass kettle.","['The bubbles are fairly large', 'large bubbles, the water is in a rolling boil ']"
39,images/travel/30208.jpg,"Aerial city view at dusk, with historic buildings under a pastel-hued sky.",social_media,Are there neon or bright signs that can be seen?,Are there neon or bright signs that can be seen?,"Yes, there are neon signs visible in the image.","['There are no neon or bright signs as it is the day time', ""No, it's daylight. ""]"
40,images/news/220px-Whales_Bubble_Net_Feeding-edit1.jpeg,"A group of humpback whales is breaching with their mouths open in the ocean, with a seagull flying overhead.",travel,is the image taken up close?,is the image taken up close?,"Yes, the image is taken up close, capturing the moment when a group of whales is feeding in the water.","['The image is taken from afar', 'From afar but zoomed in.', 'not at all']"
41,images/science_journals/260px-Tidepools_Small.jpeg,"A tide pool with marine life, including sea anemones and algae, nestled among rocks.",science_journals,"Is it a ""top down"" image, or can you see the ocean or the sky too in the image?","Is it a ""top down"" image, or can you see the ocean or the sky too in the image?","The image is a ""top down"" view, as it only shows the ocean and the rocks on the shore. There is no visible sky in the image.","['It is a top down image, but you cannot see the ocean or sky.', 'The image is top down, sky is visible from this image, the camera is directly pointed into the ocean. ', ""It's a top-down image. You can only see the tidepool and its inhabitants. ""]"
42,images/travel/440px-Naufragio_por_Gustavo_Gerdel.jpeg,"A diver explores a sunken shipwreck near a coral reef underwater, the diver has a pair of swimming flippers on and is wearing an oxygen tank. The image is shown to be underwater.",shopping,"How large are the flippers, compared to the size of their feet?","How large are the flippers, compared to the size of their feet?","The flippers in the image are quite large, as they are significantly larger than the size of the person's feet.","[""The flippers are about twice the size of the diver's feet. "", 'The flippers are much longer than their feet. ']"
43,images/social_media/170px-Baked_goods.jpeg,Baskets of fresh baked rolls and cornbread with honey on the side.,health,Is there anything about the honey being organic?,Is there anything about the honey being organic?,"Yes, the honey in the image is organic.","['No, there is nothing that says the honey is organic.', 'No, it appears to be a clear jar of honey without text or indication.', 'the honey is in a mason jar with a traditional scoop in it, but there is no visual indication that it is organic ']"
44,images/science_journals/EmissionNebula_NGC6357.jpeg,"This is an image of a star-forming nebula, with glowing gas, dust, and bright stars.",science_journals,What shape is the nebula in?,What shape is the nebula in?,The nebula in the image is shaped like a cloud or a star.,"['It is hard to say, but it sort of resembles a large mountain.', 'Looks like a star to me, hovering over a gaseous area.', 'It almost looks like a mountain, with stars above it']"
45,images/shopping/685px-Sofa3800ppx.jpeg,"A beige sofa with four decorative pillows: two green with distinct patterns, one with a blend of muted colors, and a floral print cushion.",shopping,How big is the sofa and the pillows?,How big is the sofa and the pillows?,"The sofa is large, and the pillows are small.","[""Medium sized, it has 3 distinct sections but doesn't seem large. "", 'The sofa appears to be standard size and the pillows are also average size to small.']"
46,images/social_media/170px-Baked_goods.jpeg,Baskets of fresh baked rolls and cornbread with honey on the side.,social_media,How many baskets are their?,How many baskets are their?,There are four baskets in the image.,"['There are three baskets', 'three baskets ', 'There are 3 baskets.']"
47,images/health/Amanda_Francozo_At_The_Runner_Sports-5.jpeg,"A woman in a yellow tank top and black shorts is exercising on a gym machine, with other gym equipment and patrons in the background.",shopping,What materials are the clothing items?,What materials are the clothing items?,The clothing items are made of neon yellow and black materials.,"['The materials are difficult to tell but it is assumed to be polyester as that is typically used in athletic wear. ', 'Most likely synthetic fibers like polyester or nylon', 'Appears to be polyester, stretchable spandex type material.']"
48,images/travel/Wdomenada2003b.jpeg,Two people cross-country skiing on a snow-covered slope with mountains in the distance.,shopping,How steep is the slope?,How steep is the slope?,"The slope in the image is quite steep, as the two people walking on skis are ascending a mountain.","['It is pretty steep; it looks to be around 45 degrees.', 'It is a moderately steep uphill slope.', 'The slope is moderately steep.']"
49,images/news/220px-Whales_Bubble_Net_Feeding-edit1.jpeg,"A group of humpback whales is breaching with their mouths open in the ocean, with a seagull flying overhead.",travel,Is the image taken by a professional?,Is the image taken by a professional?,"Yes, the image is taken by a professional photographer.","['No, the image appears to be an amateur photograph.', 'Judging from my untrained eye it does look like a professional took this picture', 'yes it looks like a professional image']"
50,images/travel/30208.jpg,"Aerial city view at dusk, with historic buildings under a pastel-hued sky.",social_media,how high is the aerial view,how high is the aerial view,"The aerial view is taken from a high altitude, providing a bird's-eye view of the city.","['From the rooftop of a medium-tall building. ', 'The aerial view is taken from the perspective of a tall building.', 'the view looks like it is from the roof of a 8 story building']"
51,images/science_journals/Common_stingray_tenerife.jpeg,"A stingray blends into sandy ocean bottom, its shape barely discernible except for two eyes and a slender tail.",travel,Is there anything in the background?,Is there anything in the background?,"Yes, there is a sandy beach in the background of the image.","['Sand that makes up the ocean floor.', 'Nothing notable in the background, just rocks / sand.', ""There appear to be two or three rocks near the stingray's tail. There also appear to be traces of clay within the sand.""]"
52,images/health/440px-Jogging_Woman_in_Grass.jpeg,"A woman in athletic wear jogs on a hilltop, with her hair flowing behind her. In the distance, a foggy landscape provides a serene backdrop.",social_media,Does the woman notice the picture is being taken?,Does the woman notice the picture is being taken?,"Yes, the woman notices the picture is being taken as she runs on the hill.","[""No, she doesn't appear to notice."", 'no she does not', ""I'm going to assume that women way paid to exercise for this picture otherwise it'd be rude to take a photo of a stranger ""]"
53,images/shopping/685px-Sofa3800ppx.jpeg,"A beige sofa with four decorative pillows: two green with distinct patterns, one with a blend of muted colors, and a floral print cushion.",shopping,What do the patterns look like?,What do the patterns look like?,The patterns on the couches are green and brown.,"['The patterns are floral ', 'The patterns have a floral look took them for two of the pillows but the rest are too generic to give them a proper description', 'there are 2 floral patterns, one striped pattern, and one embroidered pattern']"
54,images/science_journals/Scyliorhinus_canicula_foetus_in_an_egg.jpeg,"A translucent egg case, possibly of a shark or ray, with a visible embryo inside, attached to a branch under water.",science_journals,What details of the embryo can be seen?,What details of the embryo can be seen?,"In the image, the embryo is suspended in a clear liquid, allowing for a clear view of its details. The embryo is yellow in color, and it appears to be a bird embryo.","['There is a head, mouth, body, and some fins. There is a tube connecting the body to a sac', ""The details seen on the embryo are the translucent egg case, the embryo inside the case & the branch that it's attached to underwater"", 'You can see the outline of the embryo pressed up against the case.']"
55,"images/travel/Hiking_to_the_Ice_Lakes._San_Juan_National_Forest,_Colorado.jpg",A person hiking on a winding trail through a lush green forest with tall pine trees. Majestic snow-capped mountains rise in the distance.,health,What else is on the trail?,What else is on the trail?,"In the image, there is a man walking on a trail in the mountains, surrounded by trees and a beautiful landscape. The trail is covered with grass and dirt, and there are several trees along the way. The man is wearing a backpack, which suggests that he might be hiking or exploring the area.","['There are plants and greenery lining the trail.  The trail is a dirt path. There is nothing else on the trail.', 'The trail itself only has the hiker on it, but beside the trail is short bright green foliage. ', 'The trail appears to consist of rocks and dirt.']"
56,images/news/Astronauts_in_weightlessness.jpeg,"People in blue uniforms float inside a plane's cabin, experiencing zero gravity.",news,Are these people astronauts?,Are these people astronauts?,"Yes, these people are astronauts. They are floating in a weightless environment inside a spacecraft, which is a characteristic of spaceflight.","['Yes, they are astronauts.', 'They are most likely astronauts because they are in outer space', 'based on the image and zero gravity, they look like astronauts']"
57,images/news/Astronauts_in_weightlessness.jpeg,"People in blue uniforms float inside a plane's cabin, experiencing zero gravity.",news,Are they in a centrifuge? ,Are they in a centrifuge? ,"Yes, the four people in the image are in a centrifuge.","[""No, they're in a hollowed-out diving airplane."", 'They are not, they are in a spaceship', 'Yes they seem to be in a centrifuge. ']"
58,images/health/Foods_(cropped).jpeg,"A variety of fresh fruits, vegetables, and nuts are arranged on a wooden surface. There's a basket of apples, a watermelon slice, and grains.",social_media,What type of grains are there?,What type of grains are there?,"There are several types of grains in the image, including wheat, rice, and corn.","['Buckwheat, oats, wheat, rice , corn ', 'wheat, rice or possibly quinoa', 'There is wheat and possibly some other grains in ground form']"
59,images/science_journals/Scyliorhinus_canicula_foetus_in_an_egg.jpeg,"A translucent egg case, possibly of a shark or ray, with a visible embryo inside, attached to a branch under water.",science_journals,is the picture black and white or in color,is the picture black and white or in color,The picture is in color.,"['The picture is in color', 'The picture is in color', 'It is in color.']"
60,images/health/440px-Jogging_Woman_in_Grass.jpeg,"A woman in athletic wear jogs on a hilltop, with her hair flowing behind her. In the distance, a foggy landscape provides a serene backdrop.",health,What color is the clothes that they are wearing?,What color is the clothes that they are wearing?,The woman is wearing blue clothes.,"['black sports bra, black pants, blue at waistband', 'The woman has a black sports bra and blue and black pants', 'Black sports bra and black pants, with a blue towel or shirt hanging from her waist ']"
61,images/science_journals/Scyliorhinus_canicula_foetus_in_an_egg.jpeg,"A translucent egg case, possibly of a shark or ray, with a visible embryo inside, attached to a branch under water.",science_journals,What color is the water?,What color is the water?,The water in the image is blue.,"['The water appears blue in the photo.', 'The water is blue.', 'the water is blue']"
62,images/news/Astronauts_in_weightlessness.jpeg,"People in blue uniforms float inside a plane's cabin, experiencing zero gravity.",news,Why are they experiencing no gravity?,Why are they experiencing no gravity?,"The four people in the image are experiencing no gravity because they are floating in a weightless environment, such as a spacecraft or a zero-gravity chamber. This is a common occurrence during spaceflight or experiments in a zero-gravity environment, where the force of gravity is not present. The absence of gravity allows the individuals to float freely and perform various activities without the need to rely on their muscles to maintain their position.","['After the airplane gains enough altitude, it takes a dive at a certain decline. This causes the cabin to have a zero gravity atmosphere which causes people and things to float around in it.', 'They are astronauts in a space simulator. ', 'Because they are in space and there is no gravity there']"
63,images/health/Foods_(cropped).jpeg,"A variety of fresh fruits, vegetables, and nuts are arranged on a wooden surface. There's a basket of apples, a watermelon slice, and grains.",social_media,What grains are visible?,What grains are visible?,"In the image, there are several grains visible, including wheat, rice, and corn.","['They appear to be stalks of wheat.', 'Rice and wheat']"
64,images/science_journals/Geographic_Southpole_crop.jpeg,"A white sign marks the South Pole with an American flag alongside, on a vast, snowy expanse.",news,How big is the sign?,How big is the sign?,The sign is small.,"['smaller than the flag pole the flag is anchored to.', 'It looks to be slightly taller than six or seven feet, and about as wide as a 32-inch HDTV.', 'The sign is as big as the flag.']"
65,images/shopping/Virti_vaghani.jpeg,"A woman with long brown hair in a blue traditional outfit with jewelry, smiling in an ornate building.",shopping,What type of building is she standing in?,What type of building is she standing in?,"She is standing in a large, ornate building with a courtyard.","['She is standing in a beautiful building. It has intricate architectural designs on the wall. ', 'She is standing in a ornate building']"
66,images/health/Walking_for_Health_in_Epsom-5Aug2009_(3).jpeg,"A group of people of various ages walking in line along a grassy path, with trees on one side.",travel,how many people,how many people,There are a group of people walking together in the image.,"['About 25 to 30.', 'There are at least 21 people; there could be as many as 25.', 'Around 20 people are in the image. ']"
67,"images/news/Rally_Against_Asset_Sales,_Palmerston_North,_14_July_2012_07.jpeg","A group of people marching in a line along a park path, some carrying signs or umbrellas, on an overcast day.",travel,What are the expressions on the people?,What are the expressions on the people?,"The people in the image are smiling and walking together, which suggests that they are enjoying the event and the atmosphere.","['It is hard to tell, but they are protesting something so their expressions probably show anger or determination.', 'The expressions on the faces of the people marching vary, reflecting a range of emotions. ']"
68,images/shopping/Electric_kettle.jpeg,"A blue, transparent electric kettle filled with water, showing bubbles as it boils, on a white base with a blank background.",shopping,How large is the kettle?,How large is the kettle?,"The kettle is large, as it is a large blue glass kettle.","['The kettle looks normal like the regular electric kettle.', 'the size of a watermelon', 'The electric kettle is of a moderate size, featuring a design that allows visibility through its blue transparent exterior. ']"
69,images/travel/2550.jpg,A busy beach scene with colorful kayaks laid out on sand and people milling around.,travel,Do you see any pets on the beach?,Do you see any pets on the beach?,"Yes, there are dogs on the beach in the image.","['no i do not see any pets on the beach', 'No.', 'I don´t see any pets']"
70,images/science_journals/Wildland_Firefighter.jpeg,"A firefighter in yellow gear directs a hose at vegetation, presumably to extinguish or prevent a fire.",news,what caused the fire on the vegetation?,what caused the fire on the vegetation?,"The fire on the vegetation in the image is likely caused by a human-caused ignition, such as a careless smoking habit or a campfire. The presence of a firefighter using a hose to extinguish the fire indicates that the fire is being actively managed and controlled. The firefighter's actions show that they are taking necessary steps to prevent the fire from spreading and causing further damage to the surrounding vegetation.","['there is no noticeable fire on the vegetation', 'It appears to be a forest fire and was likely started by lightening or an unattended campfire.']"
71,images/health/Amanda_Francozo_At_The_Runner_Sports-5.jpeg,"A woman in a yellow tank top and black shorts is exercising on a gym machine, with other gym equipment and patrons in the background.",health,What type of gym machine is she exercizing on?,What type of gym machine is she exercizing on?,She is exercising on a leg press machine in the gym.,"['A leg lift machine for calf muscles.', 'The machine is made for runners to stretch their hamstrings. ', ""I don't know the name of the equipment but it looks like some type of resistance training for legs""]"
72,images/science_journals/STS-130_Endeavour_flyaround_5.jpeg,"The International Space Station orbits Earth, with solar panels extended, against the backdrop of our planet’s curve.",news,What shape is the ISS?,What shape is the ISS?,"The International Space Station (ISS) is a large, cylindrical structure that is visible in the image.","['The ISS is a complex structure that is made up of canisters, spheres, beams, and wide panels.  ', 'The ISS has a distinct modular and elongated shape. ', 'The ISS is composed of a bunch of interconnect modules, which come together to make a T shape. This T shape then has solar panels sticking out of it.']"
73,images/health/Foods_(cropped).jpeg,"A variety of fresh fruits, vegetables, and nuts are arranged on a wooden surface. There's a basket of apples, a watermelon slice, and grains.",shopping,What kind of vegetables are on the surface?,What kind of vegetables are on the surface?,"The surface is covered with a variety of vegetables, including carrots, broccoli, and apples.","['There are green beans, bell pepper, cabbage, carrots, yellow squash, along with a few others on the surface.', 'There are many vegetables like carrots, potatoes, tomatoes, peppers and leafy greens.', 'there are carrots, potatoes, peppers, brogcoli, zucchini, spinach,red cabbage and corn']"
